Date,Vehicle_ID,Driver_ID,Route_ID,Origin_City,Destination_City,Planned_Kilometers,Actual_Kilometers,Fuel_Consumed_Liters,Delivery_Time_Hours,Delay_Hours,Cargo_Weight_Tons,On_Time_Delivery,Weather_Conditions,Traffic_Conditions,Comments
2024-01-10,V008,D038,R013,Mumbai,Pune,393,420,63.65,9.17,1.16,13.02,No,Stormy,Light,Smooth Delivery
2024-02-14,V047,D098,R008,Hyderabad,Pune,1084,1054,168.58,25.99,0.65,3.64,Yes,Stormy,Heavy,Late Departure
2024-01-15,V039,D012,R020,Bangalore,Lucknow,1425,1387,252.85,33.56,3.37,5.71,No,Clear,Moderate,Late Departure
2024-04-19,V029,D008,R005,Hyderabad,Indore,509,515,86.78,10.03,0.08,5.54,Yes,Foggy,Moderate,Late Departure
2024-02-25,V001,D063,R006,Delhi,Surat,562,551,69.06,12.11,0.22,6.9,Yes,Foggy,Moderate,Traffic Jam
2024-04-09,V005,D093,R009,Mumbai,Indore,644,628,116.86,12.64,1.03,13.36,No,Stormy,Heavy,Weather Delay
2024-04-11,V024,D067,R009,Kolkata,Nagpur,1230,1229,184.5,30.63,0.55,13.74,Yes,Rainy,Light,Vehicle Breakdown
2024-04-08,V024,D088,R001,Kolkata,Ahmedabad,373,362,52.83,7.17,0.19,18.15,Yes,Clear,Heavy,Traffic Jam
2024-02-27,V044,D047,R014,Kolkata,Lucknow,470,452,74.75,9.96,1.23,3.74,No,Rainy,Light,Vehicle Breakdown
2024-03-10,V048,D023,R016,Hyderabad,Surat,1267,1355,171.1,32.8,3.38,12.02,No,Foggy,Heavy,Smooth Delivery
2024-03-11,V005,D013,R006,Bangalore,Surat,464,505,91.35,9.13,0.09,17.9,Yes,Foggy,Moderate,Traffic Jam
2024-03-28,V003,D035,R017,Delhi,Nagpur,993,1043,170.68,25.59,2.54,12.86,No,Clear,Light,Late Departure
2024-02-15,V003,D018,R018,Delhi,Ahmedabad,1207,1211,191.27,23.42,0.62,3.61,Yes,Stormy,Moderate,Vehicle Breakdown
2024-01-20,V046,D012,R014,Kolkata,Surat,410,445,72.22,9.77,0.34,18.15,Yes,Rainy,Moderate,Weather Delay
2024-03-19,V001,D072,R018,Chennai,Lucknow,536,526,76.12,10.19,0.05,16.92,Yes,Stormy,Heavy,Smooth Delivery
2024-01-07,V010,D017,R016,Chennai,Nagpur,933,943,135.22,21.98,1.78,6.58,No,Foggy,Moderate,Traffic Jam
2024-02-01,V010,D062,R005,Mumbai,Nagpur,801,763,97.28,22.67,2.61,5.04,No,Foggy,Heavy,Weather Delay
2024-02-29,V050,D017,R004,Hyderabad,Pune,1447,1459,195.38,36.99,3.01,10.96,No,Foggy,Light,Smooth Delivery
2024-02-17,V010,D062,R014,Kolkata,Indore,987,991,141.83,23.6,0.64,15.2,Yes,Foggy,Heavy,Weather Delay
2024-01-01,V005,D018,R007,Chennai,Jaipur,507,505,90.14,9.91,2.45,10.96,No,Stormy,Moderate,Late Departure
2024-04-10,V035,D016,R007,Chennai,Nagpur,1263,1299,183.26,27.95,0.81,19.91,Yes,Foggy,Light,Vehicle Breakdown
2024-02-11,V024,D020,R002,Bangalore,Pune,1457,1416,208.91,27.64,1.74,17.86,No,Rainy,Moderate,Weather Delay
2024-03-25,V023,D022,R014,Mumbai,Ahmedabad,1328,1328,228.34,25.53,0.75,14.77,Yes,Clear,Light,Weather Delay
2024-02-24,V005,D016,R010,Kolkata,Indore,950,923,127.0,20.66,0.47,10.9,Yes,Stormy,Light,Weather Delay
2024-03-05,V042,D011,R013,Delhi,Nagpur,1367,1441,286.16,28.63,1.17,5.97,No,Rainy,Light,Smooth Delivery
2024-02-22,V019,D036,R004,Hyderabad,Indore,1120,1190,201.34,27.63,0.96,14.17,Yes,Rainy,Moderate,Vehicle Breakdown
2024-04-19,V046,D081,R014,Chennai,Surat,1329,1447,266.77,30.96,0.1,15.65,Yes,Foggy,Moderate,Smooth Delivery
2024-01-05,V020,D023,R019,Delhi,Nagpur,1239,1260,176.95,29.9,2.79,11.63,No,Clear,Heavy,Late Departure
2024-01-03,V014,D096,R005,Delhi,Ahmedabad,1283,1400,267.36,28.33,2.18,12.8,No,Foggy,Moderate,Traffic Jam
2024-01-25,V012,D078,R020,Bangalore,Lucknow,863,822,103.83,21.07,0.43,10.74,Yes,Stormy,Heavy,Traffic Jam
2024-03-04,V019,D037,R006,Bangalore,Ahmedabad,774,798,109.33,18.06,0.87,11.63,Yes,Stormy,Heavy,Smooth Delivery
2024-04-16,V049,D012,R020,Hyderabad,Indore,341,344,44.42,6.55,0.91,2.0,Yes,Rainy,Light,Late Departure
2024-02-29,V017,D095,R010,Chennai,Surat,598,648,120.6,14.99,0.25,5.24,Yes,Rainy,Heavy,Late Departure
2024-01-18,V050,D093,R020,Hyderabad,Pune,1174,1256,186.39,21.69,0.39,10.74,Yes,Stormy,Heavy,Vehicle Breakdown
2024-01-12,V013,D063,R010,Chennai,Jaipur,1401,1536,205.37,28.26,0.31,15.85,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-24,V019,D096,R009,Delhi,Nagpur,1444,1447,219.52,30.6,1.41,15.08,No,Stormy,Moderate,Vehicle Breakdown
2024-02-05,V037,D068,R009,Kolkata,Surat,544,570,109.51,12.32,1.64,7.33,No,Clear,Light,Traffic Jam
2024-02-16,V038,D031,R006,Mumbai,Surat,634,632,117.61,14.62,6.49,7.14,No,Foggy,Moderate,Late Departure
2024-01-27,V025,D051,R003,Kolkata,Ahmedabad,630,648,89.63,17.86,3.46,8.96,No,Foggy,Light,Smooth Delivery
2024-04-24,V035,D048,R014,Chennai,Pune,599,647,126.45,15.8,0.58,8.22,Yes,Clear,Moderate,Smooth Delivery
2024-02-27,V011,D006,R012,Chennai,Indore,1345,1448,287.67,28.12,0.21,16.82,Yes,Foggy,Light,Vehicle Breakdown
2024-04-02,V017,D037,R001,Mumbai,Ahmedabad,1291,1377,211.85,32.89,1.51,4.81,No,Foggy,Moderate,Late Departure
2024-04-22,V050,D068,R005,Kolkata,Indore,1076,1052,152.91,19.63,3.33,12.68,No,Clear,Moderate,Weather Delay
2024-02-20,V015,D057,R013,Hyderabad,Nagpur,681,701,87.68,14.82,0.82,18.37,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-17,V045,D024,R015,Mumbai,Lucknow,1074,1058,199.9,22.52,0.15,8.72,Yes,Rainy,Light,Smooth Delivery
2024-02-02,V016,D084,R012,Kolkata,Indore,895,907,136.54,16.32,0.37,8.76,Yes,Clear,Heavy,Traffic Jam
2024-01-30,V002,D087,R005,Mumbai,Surat,1179,1143,167.53,23.79,0.99,6.42,Yes,Clear,Heavy,Late Departure
2024-01-19,V046,D084,R014,Hyderabad,Pune,1093,1140,172.27,28.45,0.78,9.83,Yes,Clear,Moderate,Late Departure
2024-03-10,V043,D071,R010,Mumbai,Nagpur,483,530,70.22,9.72,3.29,15.24,No,Clear,Heavy,Weather Delay
2024-04-14,V010,D065,R005,Mumbai,Surat,1464,1589,307.73,33.18,2.06,12.5,No,Foggy,Light,Smooth Delivery
2024-02-09,V024,D003,R007,Mumbai,Surat,889,867,143.98,21.5,0.45,8.18,Yes,Clear,Moderate,Smooth Delivery
2024-01-17,V012,D048,R002,Chennai,Pune,1355,1391,183.88,27.19,2.7,17.9,No,Rainy,Heavy,Late Departure
2024-03-25,V034,D052,R020,Hyderabad,Ahmedabad,649,657,108.81,17.95,4.0,3.18,No,Rainy,Heavy,Vehicle Breakdown
2024-01-03,V037,D099,R009,Bangalore,Nagpur,1357,1440,234.74,25.14,0.82,16.7,Yes,Stormy,Heavy,Late Departure
2024-01-19,V001,D054,R019,Delhi,Lucknow,301,298,50.53,6.42,9.31,11.32,No,Rainy,Moderate,Traffic Jam
2024-01-30,V010,D058,R015,Chennai,Indore,949,1034,140.51,18.64,0.86,8.96,Yes,Foggy,Light,Smooth Delivery
2024-01-08,V009,D019,R009,Hyderabad,Nagpur,1355,1326,168.02,25.01,2.06,7.33,No,Rainy,Moderate,Late Departure
2024-02-13,V006,D078,R006,Kolkata,Lucknow,1366,1347,169.1,37.6,2.78,8.4,No,Stormy,Moderate,Weather Delay
2024-04-24,V023,D027,R005,Hyderabad,Ahmedabad,909,920,122.73,24.69,0.66,19.14,Yes,Rainy,Light,Weather Delay
2024-01-06,V001,D013,R015,Kolkata,Surat,423,446,61.39,8.43,0.09,5.66,Yes,Foggy,Moderate,Smooth Delivery
2024-04-11,V043,D091,R020,Bangalore,Lucknow,430,440,72.08,9.95,2.28,2.26,No,Foggy,Light,Traffic Jam
2024-02-29,V008,D041,R013,Delhi,Surat,652,683,136.59,17.98,0.79,17.14,Yes,Foggy,Moderate,Weather Delay
2024-01-07,V049,D033,R016,Hyderabad,Nagpur,1432,1391,208.74,29.48,0.39,11.22,Yes,Foggy,Light,Smooth Delivery
2024-04-15,V014,D026,R012,Delhi,Lucknow,991,1076,164.61,25.98,1.48,12.66,No,Rainy,Light,Weather Delay
2024-02-16,V008,D052,R020,Mumbai,Nagpur,515,491,93.14,13.5,0.22,6.67,Yes,Foggy,Heavy,Traffic Jam
2024-03-23,V027,D077,R014,Mumbai,Jaipur,811,825,134.91,15.36,1.42,17.77,No,Rainy,Heavy,Vehicle Breakdown
2024-01-18,V001,D086,R009,Bangalore,Ahmedabad,1247,1283,243.47,28.17,2.59,5.49,No,Rainy,Moderate,Smooth Delivery
2024-01-04,V013,D033,R001,Mumbai,Nagpur,739,712,118.9,17.28,0.55,4.43,Yes,Foggy,Moderate,Traffic Jam
2024-04-26,V026,D083,R017,Hyderabad,Surat,726,717,101.75,16.99,1.5,11.65,No,Stormy,Moderate,Weather Delay
2024-03-02,V031,D088,R018,Kolkata,Surat,629,649,112.96,13.85,0.04,9.77,Yes,Rainy,Light,Weather Delay
2024-04-07,V005,D083,R012,Bangalore,Pune,1240,1284,231.52,30.9,0.37,3.27,Yes,Stormy,Heavy,Vehicle Breakdown
2024-01-01,V022,D051,R004,Bangalore,Ahmedabad,381,381,48.0,9.05,0.93,13.76,Yes,Rainy,Heavy,Weather Delay
2024-04-29,V033,D033,R020,Hyderabad,Ahmedabad,859,899,114.53,16.47,2.37,19.13,No,Foggy,Light,Traffic Jam
2024-02-16,V048,D080,R001,Bangalore,Jaipur,1007,991,144.65,19.09,1.47,19.59,No,Foggy,Heavy,Traffic Jam
2024-03-24,V023,D025,R019,Mumbai,Nagpur,553,533,84.36,10.14,0.72,15.31,Yes,Clear,Moderate,Late Departure
2024-04-10,V012,D016,R015,Delhi,Indore,1142,1090,153.86,21.27,0.72,2.38,Yes,Stormy,Moderate,Smooth Delivery
2024-04-05,V008,D020,R007,Bangalore,Ahmedabad,312,297,38.69,6.31,0.17,2.98,Yes,Foggy,Heavy,Weather Delay
2024-01-01,V045,D089,R013,Mumbai,Nagpur,1414,1514,203.78,37.8,0.54,16.04,Yes,Stormy,Heavy,Smooth Delivery
2024-04-05,V034,D018,R017,Chennai,Surat,495,509,64.68,11.09,1.69,11.18,No,Rainy,Heavy,Vehicle Breakdown
2024-02-24,V013,D033,R002,Chennai,Pune,744,812,131.05,18.79,0.59,17.35,Yes,Rainy,Moderate,Smooth Delivery
2024-01-15,V035,D058,R015,Mumbai,Pune,485,496,81.81,10.57,0.21,2.1,Yes,Clear,Light,Weather Delay
2024-03-23,V006,D068,R007,Chennai,Surat,1374,1363,200.0,27.91,2.63,18.68,No,Rainy,Moderate,Smooth Delivery
2024-01-22,V018,D005,R012,Kolkata,Jaipur,1008,1019,141.11,27.62,0.09,4.25,Yes,Rainy,Moderate,Late Departure
2024-03-11,V010,D090,R019,Hyderabad,Indore,374,380,67.45,9.18,1.57,8.45,No,Rainy,Light,Late Departure
2024-04-07,V048,D074,R007,Kolkata,Surat,326,336,53.87,8.49,0.12,6.25,Yes,Rainy,Moderate,Late Departure
2024-01-01,V045,D063,R012,Kolkata,Pune,1362,1305,190.35,26.75,0.62,8.97,Yes,Foggy,Moderate,Traffic Jam
2024-04-09,V006,D046,R010,Kolkata,Nagpur,739,792,139.74,19.77,1.04,13.63,No,Stormy,Light,Traffic Jam
2024-02-22,V033,D005,R013,Mumbai,Nagpur,1447,1504,210.6,40.04,0.84,6.29,Yes,Stormy,Light,Vehicle Breakdown
2024-02-13,V037,D060,R015,Bangalore,Nagpur,1271,1352,177.47,31.28,0.15,6.56,Yes,Foggy,Moderate,Late Departure
2024-03-29,V023,D009,R015,Kolkata,Pune,860,830,139.09,18.79,5.46,9.19,No,Rainy,Light,Vehicle Breakdown
2024-04-24,V030,D009,R010,Hyderabad,Nagpur,331,325,59.09,8.61,0.32,15.72,Yes,Clear,Light,Weather Delay
2024-01-01,V007,D037,R013,Bangalore,Nagpur,661,634,79.33,14.54,1.18,8.44,No,Foggy,Moderate,Smooth Delivery
2024-01-17,V048,D054,R003,Delhi,Ahmedabad,1119,1178,183.65,26.91,0.46,18.66,Yes,Rainy,Heavy,Weather Delay
2024-02-21,V037,D052,R011,Bangalore,Ahmedabad,1096,1089,172.61,26.09,0.14,5.35,Yes,Rainy,Light,Late Departure
2024-03-04,V041,D039,R003,Kolkata,Ahmedabad,1114,1089,153.79,25.83,2.28,14.76,No,Rainy,Moderate,Traffic Jam
2024-01-27,V039,D055,R001,Hyderabad,Ahmedabad,1471,1439,215.14,29.5,1.5,12.8,No,Clear,Moderate,Late Departure
2024-01-04,V006,D072,R003,Kolkata,Surat,688,729,141.0,13.86,0.48,12.29,Yes,Clear,Moderate,Traffic Jam
2024-01-13,V014,D056,R014,Kolkata,Nagpur,1260,1242,165.24,28.24,1.54,16.29,No,Clear,Moderate,Smooth Delivery
2024-02-24,V008,D079,R007,Hyderabad,Lucknow,1096,1188,165.09,28.86,2.89,13.13,No,Rainy,Moderate,Weather Delay
2024-02-27,V016,D017,R008,Bangalore,Indore,1150,1197,154.17,28.77,0.41,11.24,Yes,Stormy,Light,Smooth Delivery
2024-03-30,V034,D078,R006,Delhi,Nagpur,1390,1477,232.9,29.15,0.9,12.99,Yes,Stormy,Light,Vehicle Breakdown
2024-02-09,V010,D043,R014,Chennai,Lucknow,626,671,121.09,12.8,2.32,10.05,No,Rainy,Light,Traffic Jam
2024-02-11,V040,D008,R001,Hyderabad,Pune,1199,1197,237.47,23.54,0.6,8.43,Yes,Rainy,Heavy,Traffic Jam
2024-04-24,V009,D005,R014,Delhi,Lucknow,1490,1490,229.36,30.38,2.22,9.07,No,Stormy,Moderate,Late Departure
2024-02-08,V045,D042,R001,Delhi,Surat,1022,1072,149.68,24.96,0.15,18.1,Yes,Foggy,Moderate,Late Departure
2024-02-26,V014,D004,R014,Hyderabad,Nagpur,1387,1458,209.96,38.34,2.55,12.19,No,Foggy,Light,Vehicle Breakdown
2024-03-01,V035,D003,R020,Hyderabad,Lucknow,351,378,47.71,6.48,2.91,2.2,No,Rainy,Light,Late Departure
2024-04-14,V006,D064,R002,Chennai,Lucknow,561,607,116.17,10.78,0.49,12.98,Yes,Rainy,Light,Late Departure
2024-02-08,V028,D049,R013,Kolkata,Jaipur,1253,1197,163.67,33.65,0.79,16.71,Yes,Rainy,Light,Smooth Delivery
2024-03-28,V001,D100,R012,Mumbai,Indore,1241,1308,260.65,28.82,0.06,14.12,Yes,Clear,Light,Traffic Jam
2024-04-16,V042,D082,R005,Mumbai,Pune,1144,1253,179.88,28.97,0.66,19.58,Yes,Rainy,Heavy,Weather Delay
2024-01-26,V034,D095,R015,Kolkata,Surat,486,478,71.51,11.3,2.19,17.61,No,Stormy,Light,Vehicle Breakdown
2024-02-28,V045,D036,R011,Delhi,Jaipur,1042,1043,149.4,22.66,0.49,6.89,Yes,Clear,Heavy,Smooth Delivery
2024-02-15,V004,D078,R016,Chennai,Lucknow,558,575,105.27,10.89,0.11,3.7,Yes,Stormy,Heavy,Traffic Jam
2024-02-22,V008,D023,R006,Hyderabad,Ahmedabad,990,991,185.09,22.24,0.77,14.99,Yes,Stormy,Light,Smooth Delivery
2024-02-18,V036,D036,R018,Bangalore,Jaipur,708,773,106.46,18.35,4.11,9.06,No,Clear,Moderate,Vehicle Breakdown
2024-02-25,V039,D095,R004,Kolkata,Nagpur,769,785,125.3,18.94,3.38,7.98,No,Stormy,Heavy,Late Departure
2024-04-12,V039,D008,R006,Mumbai,Ahmedabad,391,405,70.8,7.67,2.23,7.33,No,Stormy,Heavy,Vehicle Breakdown
2024-04-03,V028,D002,R005,Mumbai,Ahmedabad,312,328,46.12,6.75,1.38,12.34,No,Clear,Light,Smooth Delivery
2024-02-13,V027,D010,R010,Bangalore,Ahmedabad,1279,1230,175.44,28.81,0.87,17.48,Yes,Foggy,Moderate,Late Departure
2024-02-03,V005,D074,R020,Hyderabad,Ahmedabad,1470,1401,243.49,39.28,0.05,6.96,Yes,Clear,Moderate,Smooth Delivery
2024-02-03,V035,D036,R006,Bangalore,Lucknow,1331,1461,251.43,27.57,0.19,12.83,Yes,Stormy,Heavy,Weather Delay
2024-04-01,V002,D010,R002,Bangalore,Jaipur,1169,1283,218.36,22.5,9.03,12.59,No,Clear,Moderate,Vehicle Breakdown
2024-01-27,V042,D074,R017,Mumbai,Jaipur,1363,1358,193.43,26.26,0.28,10.15,Yes,Clear,Heavy,Vehicle Breakdown
2024-02-07,V018,D079,R012,Chennai,Pune,1350,1347,230.25,25.85,0.82,8.1,Yes,Rainy,Heavy,Weather Delay
2024-02-24,V035,D038,R002,Chennai,Indore,373,388,68.57,9.42,1.1,9.37,No,Rainy,Light,Late Departure
2024-03-15,V029,D004,R003,Chennai,Jaipur,972,966,187.14,21.4,2.54,17.32,No,Stormy,Heavy,Weather Delay
2024-02-20,V037,D048,R008,Hyderabad,Nagpur,1241,1222,179.73,23.81,0.79,18.78,Yes,Stormy,Moderate,Traffic Jam
2024-03-25,V022,D080,R018,Kolkata,Ahmedabad,1105,1199,213.18,27.5,0.3,5.53,Yes,Foggy,Moderate,Weather Delay
2024-02-09,V004,D066,R020,Chennai,Jaipur,991,1076,138.07,27.5,1.35,12.16,No,Stormy,Light,Late Departure
2024-02-18,V004,D064,R018,Hyderabad,Pune,1367,1378,199.85,25.34,0.28,4.17,Yes,Stormy,Light,Traffic Jam
2024-03-27,V032,D021,R001,Hyderabad,Lucknow,452,431,70.75,10.83,0.85,11.06,Yes,Stormy,Light,Traffic Jam
2024-01-08,V007,D013,R013,Bangalore,Ahmedabad,621,660,106.86,14.92,2.63,17.3,No,Stormy,Moderate,Smooth Delivery
2024-03-18,V010,D086,R009,Kolkata,Jaipur,1107,1090,183.38,21.49,0.12,7.87,Yes,Stormy,Moderate,Smooth Delivery
2024-04-12,V031,D036,R007,Bangalore,Lucknow,884,899,161.66,22.9,0.83,15.58,Yes,Clear,Light,Smooth Delivery
2024-04-08,V007,D042,R007,Bangalore,Surat,489,526,66.27,13.4,0.37,15.62,Yes,Foggy,Moderate,Vehicle Breakdown
2024-01-21,V040,D001,R008,Chennai,Nagpur,1218,1255,209.76,31.14,0.49,9.73,Yes,Clear,Light,Smooth Delivery
2024-03-10,V027,D047,R005,Chennai,Pune,795,776,98.32,21.4,6.36,17.15,No,Clear,Moderate,Vehicle Breakdown
2024-02-28,V029,D068,R011,Mumbai,Ahmedabad,1230,1246,172.59,25.4,0.36,8.1,Yes,Clear,Heavy,Late Departure
2024-04-08,V037,D068,R001,Hyderabad,Lucknow,1306,1341,193.97,28.48,0.96,9.98,Yes,Rainy,Moderate,Late Departure
2024-04-22,V033,D013,R007,Delhi,Indore,421,431,68.38,9.19,3.28,13.39,No,Foggy,Moderate,Late Departure
2024-02-17,V002,D035,R001,Delhi,Ahmedabad,739,782,115.13,15.44,1.3,2.48,No,Foggy,Moderate,Late Departure
2024-04-05,V003,D006,R011,Kolkata,Indore,1085,1193,233.88,25.29,0.17,3.74,Yes,Foggy,Heavy,Vehicle Breakdown
2024-04-30,V038,D031,R014,Delhi,Lucknow,902,964,153.56,17.68,0.48,6.62,Yes,Rainy,Moderate,Weather Delay
2024-01-09,V020,D096,R014,Delhi,Ahmedabad,414,408,59.58,8.07,0.9,8.83,Yes,Stormy,Moderate,Smooth Delivery
2024-04-06,V043,D035,R014,Kolkata,Jaipur,945,1035,193.45,21.13,0.79,3.77,Yes,Rainy,Moderate,Late Departure
2024-01-18,V037,D093,R016,Hyderabad,Surat,793,785,154.37,15.09,1.4,16.67,No,Stormy,Moderate,Traffic Jam
2024-04-03,V045,D002,R020,Delhi,Indore,362,372,54.72,7.39,3.58,3.65,No,Stormy,Heavy,Vehicle Breakdown
2024-01-21,V030,D035,R020,Delhi,Indore,1392,1391,195.17,25.7,5.93,13.49,No,Foggy,Moderate,Smooth Delivery
2024-03-19,V011,D073,R001,Delhi,Pune,651,637,118.9,12.07,0.85,5.51,Yes,Stormy,Moderate,Vehicle Breakdown
2024-01-29,V021,D018,R009,Kolkata,Surat,957,1043,196.29,19.3,1.47,3.58,No,Stormy,Moderate,Vehicle Breakdown
2024-03-27,V028,D047,R012,Kolkata,Pune,320,320,58.72,6.8,0.97,2.08,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-14,V033,D014,R001,Kolkata,Ahmedabad,696,763,126.14,17.33,0.38,4.86,Yes,Foggy,Heavy,Late Departure
2024-03-20,V030,D063,R007,Chennai,Jaipur,1319,1450,246.38,30.6,3.08,13.55,No,Rainy,Heavy,Weather Delay
2024-02-07,V032,D013,R014,Mumbai,Jaipur,996,1001,130.08,19.92,0.39,13.59,Yes,Stormy,Moderate,Weather Delay
2024-02-19,V019,D080,R019,Chennai,Nagpur,332,361,55.63,6.68,5.32,14.43,No,Clear,Heavy,Weather Delay
2024-04-13,V040,D025,R018,Kolkata,Ahmedabad,1315,1269,221.32,28.04,0.48,19.24,Yes,Rainy,Light,Vehicle Breakdown
2024-03-02,V037,D014,R011,Mumbai,Ahmedabad,824,832,130.58,16.81,1.11,8.88,No,Clear,Moderate,Vehicle Breakdown
2024-04-19,V029,D089,R012,Delhi,Surat,1476,1419,209.0,28.19,1.74,8.87,No,Stormy,Moderate,Smooth Delivery
2024-01-03,V031,D010,R013,Bangalore,Ahmedabad,1122,1087,145.93,20.84,0.74,15.12,Yes,Rainy,Heavy,Vehicle Breakdown
2024-03-19,V014,D086,R009,Mumbai,Jaipur,535,541,83.14,10.34,0.13,11.55,Yes,Clear,Heavy,Smooth Delivery
2024-01-23,V047,D084,R006,Delhi,Surat,431,423,70.27,9.0,0.04,12.69,Yes,Stormy,Light,Weather Delay
2024-02-25,V016,D013,R019,Chennai,Ahmedabad,1046,1038,148.11,27.65,2.0,13.62,No,Rainy,Moderate,Late Departure
2024-04-17,V025,D095,R020,Kolkata,Ahmedabad,1209,1324,171.2,29.73,0.04,13.8,Yes,Stormy,Light,Weather Delay
2024-01-29,V029,D056,R006,Delhi,Lucknow,1229,1278,251.46,32.81,1.32,18.41,No,Clear,Heavy,Smooth Delivery
2024-02-11,V044,D025,R009,Hyderabad,Nagpur,1099,1193,218.72,25.74,0.07,10.45,Yes,Rainy,Moderate,Vehicle Breakdown
2024-04-18,V022,D076,R016,Mumbai,Indore,1001,1064,144.37,22.25,0.15,8.86,Yes,Stormy,Light,Traffic Jam
2024-02-16,V033,D022,R019,Mumbai,Pune,1297,1413,248.38,31.33,2.06,15.2,No,Rainy,Moderate,Weather Delay
2024-04-28,V043,D005,R011,Delhi,Nagpur,1365,1483,240.58,30.14,0.94,18.7,Yes,Clear,Moderate,Late Departure
2024-01-26,V044,D034,R015,Kolkata,Pune,481,512,68.32,12.77,2.35,9.79,No,Clear,Moderate,Smooth Delivery
2024-04-14,V020,D090,R017,Delhi,Surat,563,536,103.47,11.59,0.7,17.63,Yes,Stormy,Moderate,Traffic Jam
2024-02-17,V024,D082,R018,Mumbai,Nagpur,351,372,73.44,7.2,0.32,9.61,Yes,Foggy,Heavy,Traffic Jam
2024-04-17,V029,D092,R010,Bangalore,Ahmedabad,978,1020,133.89,22.17,2.48,16.09,No,Rainy,Light,Smooth Delivery
2024-03-23,V047,D074,R006,Chennai,Surat,485,490,75.35,9.9,0.05,18.03,Yes,Stormy,Moderate,Late Departure
2024-03-04,V042,D039,R010,Hyderabad,Jaipur,1496,1593,277.13,27.39,0.3,18.45,Yes,Rainy,Heavy,Traffic Jam
2024-04-12,V020,D037,R019,Kolkata,Pune,473,472,64.75,10.72,2.0,4.8,No,Rainy,Light,Late Departure
2024-02-18,V019,D073,R007,Mumbai,Pune,685,678,127.93,13.1,0.53,14.5,Yes,Clear,Moderate,Traffic Jam
2024-02-21,V043,D013,R019,Mumbai,Jaipur,1259,1350,175.23,33.91,3.35,5.55,No,Rainy,Light,Late Departure
2024-01-09,V050,D056,R007,Kolkata,Nagpur,1497,1587,220.83,42.56,0.37,10.85,Yes,Clear,Heavy,Traffic Jam
2024-03-13,V049,D061,R011,Hyderabad,Jaipur,1486,1505,194.05,35.22,4.15,10.27,No,Rainy,Heavy,Late Departure
2024-04-28,V042,D061,R002,Chennai,Indore,517,565,78.34,10.02,0.17,12.55,Yes,Foggy,Moderate,Traffic Jam
2024-04-04,V044,D036,R004,Hyderabad,Ahmedabad,1162,1128,191.42,24.48,1.94,2.71,No,Rainy,Heavy,Smooth Delivery
2024-04-16,V037,D029,R004,Hyderabad,Ahmedabad,744,766,114.4,20.34,1.04,14.85,No,Foggy,Moderate,Vehicle Breakdown
2024-02-02,V024,D036,R020,Chennai,Nagpur,1289,1234,169.49,27.7,2.69,5.93,No,Rainy,Moderate,Weather Delay
2024-01-06,V016,D062,R007,Hyderabad,Surat,859,923,174.69,19.94,0.33,17.77,Yes,Rainy,Heavy,Vehicle Breakdown
2024-02-21,V031,D037,R007,Chennai,Lucknow,337,355,69.94,9.58,0.52,4.58,Yes,Foggy,Heavy,Smooth Delivery
2024-04-13,V021,D001,R003,Mumbai,Jaipur,1067,1114,159.34,19.82,4.56,13.86,No,Foggy,Light,Late Departure
2024-02-21,V007,D038,R015,Hyderabad,Lucknow,589,560,92.15,13.01,1.04,12.86,No,Stormy,Heavy,Weather Delay
2024-04-19,V032,D072,R009,Mumbai,Lucknow,958,1048,136.89,25.77,0.46,17.0,Yes,Clear,Moderate,Smooth Delivery
2024-03-25,V020,D066,R013,Mumbai,Pune,647,694,119.12,13.04,1.67,10.52,No,Clear,Heavy,Smooth Delivery
2024-04-30,V039,D028,R002,Kolkata,Lucknow,1212,1188,154.97,24.96,0.28,14.69,Yes,Rainy,Moderate,Smooth Delivery
2024-04-22,V023,D034,R013,Kolkata,Indore,1165,1236,161.34,29.53,6.73,4.76,No,Stormy,Moderate,Weather Delay
2024-01-14,V012,D016,R018,Mumbai,Lucknow,1279,1330,190.78,29.48,0.97,18.04,Yes,Clear,Moderate,Smooth Delivery
2024-02-09,V024,D099,R008,Bangalore,Pune,1220,1277,196.73,32.48,0.01,4.25,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-05,V011,D075,R020,Mumbai,Indore,421,460,63.08,7.75,0.05,14.24,Yes,Stormy,Moderate,Vehicle Breakdown
2024-03-30,V001,D076,R006,Mumbai,Surat,875,837,113.94,20.53,0.15,12.22,Yes,Clear,Heavy,Traffic Jam
2024-04-25,V020,D072,R009,Bangalore,Ahmedabad,1254,1243,178.11,26.04,1.83,19.86,No,Stormy,Heavy,Weather Delay
2024-04-24,V023,D024,R001,Delhi,Jaipur,397,400,62.54,7.77,1.3,2.67,No,Rainy,Light,Smooth Delivery
2024-03-17,V023,D059,R004,Chennai,Pune,496,533,103.4,12.91,0.16,3.4,Yes,Foggy,Heavy,Smooth Delivery
2024-04-02,V010,D066,R010,Delhi,Surat,1297,1237,239.49,29.58,0.44,4.28,Yes,Stormy,Light,Weather Delay
2024-02-29,V031,D031,R005,Mumbai,Nagpur,566,593,104.43,16.0,0.81,7.59,Yes,Rainy,Moderate,Smooth Delivery
